,,Jan 1 – Dec 31 2024,8.63%
,,Jan 1 – Dec 17 2025,8.53%
,New Mexico,Jan 1 – Dec 31 2018,4.45%
,,Jan 1 – Dec 31 2019,5.39%
,,Jan 1 – Dec 31 2020,5.16%
,,Jan 1 – Dec 31 2021,3.25%
,,Jan 1 – Dec 31 2022,2.90%
,,Jan 1 – Dec 31 2023,3.88%
,,Jan 1 – Dec 31 2024,3.78%
,,Jan 1 – Dec 17 2025,5.81%
,Armed Forces America,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Marshall Islands,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Armed Forces Africa,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Armed Forces Pacific,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,District of Columbia,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,2.02%
,,Jan 1 – Dec 31 2020,2.22%
,,Jan 1 – Dec 31 2021,1.53%
,,Jan 1 – Dec 31 2022,1.84%
,,Jan 1 – Dec 31 2023,2.39%
,,Jan 1 – Dec 31 2024,2.34%
,,Jan 1 – Dec 17 2025,2.33%
,"American Samoa, South Pacific",Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Virgin Islands,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Yukon,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,Guam,Jan 1 – Dec 31 2018,-
,,Jan 1 – Dec 31 2019,-
,,Jan 1 – Dec 31 2020,-
,,Jan 1 – Dec 31 2021,-
,,Jan 1 – Dec 31 2022,-
,,Jan 1 – Dec 31 2023,-
,,Jan 1 – Dec 31 2024,-
,,Jan 1 – Dec 17 2025,-
,None of the above,Jan 1 – Dec 31 2018,12.56%
,,Jan 1 – Dec 31 2019,13.38%
,,Jan 1 – Dec 31 2020,12.88%
,,Jan 1 – Dec 31 2021,12.13%
,,Jan 1 – Dec 31 2022,11.40%
,,Jan 1 – Dec 31 2023,10.64%
,,Jan 1 – Dec 31 2024,10.63%
,,Jan 1 – Dec 17 2025,7.60%
,Total,Jan 1 – Dec 31 2018,16.88%
,,Jan 1 – Dec 31 2019,18.12%
,,Jan 1 – Dec 31 2020,17.17%
,,Jan 1 – Dec 31 2021,17.32%
,,Jan 1 – Dec 31 2022,17.96%
,,Jan 1 – Dec 31 2023,18.13%
,,Jan 1 – Dec 31 2024,17.60%
,,Jan 1 – Dec 17 2025,16.57%
? 1 and < 2 Years,Wisconsin,Jan 1 – Dec 31 2018,80.43%
,,Jan 1 – Dec 31 2019,83.83%
,,Jan 1 – Dec 31 2020,82.02%
,,Jan 1 – Dec 31 2021,82.26%
,,Jan 1 – Dec 31 2022,81.46%
,,Jan 1 – Dec 31 2023,81.21%
,,Jan 1 – Dec 31 2024,80.16%
,,Jan 1 – Dec 17 2025,79.36%
,North Dakota,Jan 1 – Dec 31 2018,81.12%
,,Jan 1 – Dec 31 2019,81.69%
,,Jan 1 – Dec 31 2020,80.78%
,,Jan 1 – Dec 31 2021,80.73%
,,Jan 1 – Dec 31 2022,78.76%
,,Jan 1 – Dec 31 2023,78.29%
,,Jan 1 – Dec 31 2024,76.24%
,,Jan 1 – Dec 17 2025,76.77%
,Rhode Island,Jan 1 – Dec 31 2018,66.90%
,,Jan 1 – Dec 31 2019,71.19%
,,Jan 1 – Dec 31 2020,72.43%
,,Jan 1 – Dec 31 2021,78.07%
,,Jan 1 – Dec 31 2022,81.24%
,,Jan 1 – Dec 31 2023,80.66%
,,Jan 1 – Dec 31 2024,83.03%
,,Jan 1 – Dec 17 2025,82.08%
,Delaware,Jan 1 – Dec 31 2018,79.41%
,,Jan 1 – Dec 31 2019,82.23%
,,Jan 1 – Dec 31 2020,80.36%
,,Jan 1 – Dec 31 2021,81.44%
,,Jan 1 – Dec 31 2022,80.81%
,,Jan 1 – Dec 31 2023,80.88%
,,Jan 1 – Dec 31 2024,79.47%
,,Jan 1 – Dec 17 2025,74.16%
,Iowa,Jan 1 – Dec 31 2018,77.74%
,,Jan 1 – Dec 31 2019,79.14%
,,Jan 1 – Dec 31 2020,75.86%
,,Jan 1 – Dec 31 2021,76.96%
,,Jan 1 – Dec 31 2022,76.21%
,,Jan 1 – Dec 31 2023,76.34%
,,Jan 1 – Dec 31 2024,76.03%
,,Jan 1 – Dec 17 2025,77.44%
,Oregon,Jan 1 – Dec 31 2018,76.17%
,,Jan 1 – Dec 31 2019,80.31%
,,Jan 1 – Dec 31 2020,78.67%
,,Jan 1 – Dec 31 2021,77.79%
,,Jan 1 – Dec 31 2022,77.50%
,,Jan 1 – Dec 31 2023,76.83%
,,Jan 1 – Dec 31 2024,75.60%
,,Jan 1 – Dec 17 2025,72.94%
,West Virginia,Jan 1 – Dec 31 2018,69.03%
,,Jan 1 – Dec 31 2019,75.18%
,,Jan 1 – Dec 31 2020,74.96%
,,Jan 1 – Dec 31 2021,76.49%
,,Jan 1 – Dec 31 2022,74.84%
,,Jan 1 – Dec 31 2023,73.93%
,,Jan 1 – Dec 31 2024,74.47%
,,Jan 1 – Dec 17 2025,70.99%
,Louisiana,Jan 1 – Dec 31 2018,75.76%
,,Jan 1 – Dec 31 2019,77.49%
,,Jan 1 – Dec 31 2020,77.80%
,,Jan 1 – Dec 31 2021,76.70%
,,Jan 1 – Dec 31 2022,76.20%
,,Jan 1 – Dec 31 2023,74.94%
,,Jan 1 – Dec 31 2024,73.91%
,,Jan 1 – Dec 17 2025,71.23%
,Puerto Rico,Jan 1 – Dec 31 2018,35.71%
,,Jan 1 – Dec 31 2019,31.08%
,,Jan 1 – Dec 31 2020,60.66%
,,Jan 1 – Dec 31 2021,38.75%
,,Jan 1 – Dec 31 2022,73.64%
,,Jan 1 – Dec 31 2023,72.16%
,,Jan 1 – Dec 31 2024,73.78%
,,Jan 1 – Dec 17 2025,72.50%
,Massachusetts,Jan 1 – Dec 31 2018,75.98%
,,Jan 1 – Dec 31 2019,78.85%
,,Jan 1 – Dec 31 2020,79.12%
,,Jan 1 – Dec 31 2021,80.18%
,,Jan 1 – Dec 31 2022,80.32%
,,Jan 1 – Dec 31 2023,80.69%
,,Jan 1 – Dec 31 2024,81.26%
,,Jan 1 – Dec 17 2025,80.41%
,Indiana,Jan 1 – Dec 31 2018,74.02%
,,Jan 1 – Dec 31 2019,76.80%
,,Jan 1 – Dec 31 2020,76.36%
,,Jan 1 – Dec 31 2021,77.06%
,,Jan 1 – Dec 31 2022,76.79%
,,Jan 1 – Dec 31 2023,77.88%
,,Jan 1 – Dec 31 2024,77.06%
,,Jan 1 – Dec 17 2025,74.47%
,Michigan,Jan 1 – Dec 31 2018,74.37%
,,Jan 1 – Dec 31 2019,77.92%
,,Jan 1 – Dec 31 2020,77.24%
,,Jan 1 – Dec 31 2021,77.73%
